# net         layer  x1       y1       x2       y2       width

VDD          M2    6.000    3.000    5.000    3.000    0.050
VDD          M1    118.000  11.000   118.000  19.000   0.050
VDD          M1    118.000  18.000   5.000    18.000   0.050
VDD          M1    77.000   3.000    58.000   3.000    0.050
VDD          M2    71.000   3.000    71.000   18.000   0.050
VDD          M1    5.000    3.000    5.000    18.000   0.050
VDD          M1    148.000  19.000   94.000   19.000   0.050
VDD          M2    118.000  3.000    118.000  11.000   0.050
GND          M2    26.000   19.000   33.000   19.000   0.050
GND          M1    33.000   19.000   37.000   19.000   0.050
16           M1    71.000   19.000   40.000   19.000   1.000
16           M2    58.000   3.000    58.000   19.000   1.000
16           M1    21.000   9.000    21.000   17.000   1.000
16           M2    21.000   17.000   45.000   17.000   1.000
16           M2    45.000   17.000   45.000   19.000   1.000
16           M2    37.000   19.000   44.000   19.000   1.000
8            M1    148.000  26.000   152.000  26.000   1.000
8            M1    152.000  26.000   152.000  1.000    1.000
8            M1    152.000  1.000    42.000   1.000    1.000
8            M1    42.000   1.000    42.000   3.000    1.000
9            M1    118.000  9.000    88.000   9.000    1.000
9            M2    88.000   9.000    88.000   2.000    1.000
9            M2    88.000   2.000    21.000   2.000    1.000
9            M1    21.000   2.000    21.000   3.000    1.000
