# net         layer  x1       y1       x2       y2       width

GND          M1    63.000   31.000   74.000   31.000   0.050
VDD          M1    122.000  3.000    98.000   3.000    0.050
VDD          M1    111.000  3.000    111.000  2.000    0.050
VDD          M1    114.000  2.000    86.000   2.000    0.050
VDD          M1    86.000   2.000    86.000   12.000   0.050
VDD          M1    114.000  17.000   114.000  2.000    0.050
VDD          M1    98.000   6.000    98.000   3.000    0.050
VDD          M1    65.000   6.000    65.000   30.000   0.050
VDD          M1    65.000   12.000   86.000   12.000   0.050
VDD          M1    55.000   17.000   114.000  17.000   0.050
VDD          M1    14.000   30.000   65.000   30.000   0.050
12           M2    63.000   31.000   61.000   31.000   1.000
12           M2    61.000   31.000   61.000   30.000   1.000
12           M2    112.000  21.000   112.000  5.000    1.000
12           M1    112.000  5.000    99.000   5.000    1.000
12           M2    111.000  3.000    111.000  21.000   1.000
12           M1    111.000  21.000   112.000  21.000   1.000
12           M2    30.000   6.000    111.000  6.000    1.000
12           M1    111.000  6.000    111.000  5.000    1.000
12           M2    44.000   30.000   112.000  30.000   1.000
12           M2    99.000   30.000   99.000   5.000    1.000
12           M1    112.000  30.000   112.000  21.000   1.000
12           M2    30.000   9.000    30.000   6.000    1.000
16           M2    122.000  2.000    122.000  32.000   1.000
16           M1    42.000   6.000    42.000   10.000   1.000
16           M1    42.000   10.000   9.000    10.000   1.000
16           M1    15.000   2.000    15.000   10.000   1.000
16           M2    122.000  2.000    15.000   2.000    1.000
16           M1    9.000    9.000    9.000    10.000   1.000
16           M2    74.000   31.000   74.000   32.000   1.000
16           M2    74.000   32.000   122.000  32.000   1.000
9            M1    91.000   6.000    91.000   4.000    1.000
9            M2    91.000   4.000    9.000    4.000    1.000
9            M2    9.000    4.000    9.000    3.000    1.000
8            M1    59.000   6.000    59.000   1.000    1.000
8            M1    59.000   1.000    30.000   1.000    1.000
8            M1    30.000   1.000    30.000   3.000    1.000
