# net         layer  x1       y1       x2       y2       width

VDD          M1    81.000   40.000   63.000   40.000   0.050
VDD          M1    63.000   49.000   63.000   35.000   0.050
VDD          M1    84.000   32.000   80.000   32.000   0.050
VDD          M1    80.000   32.000   80.000   40.000   0.050
VDD          M1    144.000  49.000   30.000   49.000   0.050
VDD          M1    81.000   49.000   81.000   40.000   0.050
VDD          M2    6.000    3.000    4.000    3.000    0.050
VDD          M1    49.000   3.000    49.000   49.000   0.050
VDD          M1    4.000    3.000    4.000    35.000   0.050
VDD          M1    4.000    35.000   63.000   35.000   0.050
GND          M1    22.000   24.000   33.000   24.000   0.050
8            M1    144.000  55.000   132.000  55.000   1.000
8            M2    132.000  55.000   132.000  8.000    1.000
8            M2    132.000  8.000    39.000   8.000    1.000
LOI+         M2    91.000   49.000   91.000   58.000   0.050
LOI+         M2    22.000   24.000   20.000   24.000   0.050
LOI+         M1    20.000   24.000   20.000   23.000   0.050
LOI+         M1    20.000   23.000   28.000   23.000   0.050
LOI+         M1    6.000    3.000    6.000    24.000   0.050
LOI+         M1    6.000    24.000   20.000   24.000   0.050
LOI+         M1    91.000   58.000   28.000   58.000   0.050
LOI+         M2    28.000   58.000   28.000   23.000   0.050
LOI-         M1    88.000   32.000   88.000   31.000   0.050
LOI-         M1    88.000   31.000   76.000   31.000   0.050
LOI-         M1    76.000   25.000   76.000   35.000   0.050
LOI-         M1    121.000  58.000   120.000  58.000   0.050
LOI-         M2    120.000  58.000   120.000  32.000   0.050
LOI-         M1    120.000  32.000   88.000   32.000   0.050
LOI-         M2    33.000   3.000    33.000   25.000   0.050
LOI-         M1    67.000   32.000   67.000   25.000   0.050
LOI-         M2    76.000   25.000   38.000   25.000   0.050
LOI-         M1    48.000   25.000   33.000   25.000   0.050
LOI-         M2    49.000   3.000    33.000   3.000    0.050
9            M1    84.000   39.000   81.000   39.000   1.000
9            M2    81.000   39.000   29.000   39.000   1.000
9            M2    29.000   39.000   29.000   8.000    1.000
9            M2    29.000   8.000    16.000   8.000    1.000
