# net         layer  x1       y1       x2       y2       width

VDD          M2    143.000  17.000   143.000  24.000   0.050
VDD          M1    76.000   17.000   140.000  17.000   0.050
VDD          M1    140.000  17.000   140.000  24.000   0.050
VDD          M1    140.000  24.000   143.000  24.000   0.050
VDD          M2    106.000  3.000    94.000   3.000    0.050
VDD          M1    96.000   3.000    74.000   3.000    0.050
VDD          M1    109.000  3.000    106.000  3.000    0.050
VDD          M1    16.000   17.000   16.000   12.000   0.050
VDD          M1    74.000   12.000   14.000   12.000   0.050
VDD          M1    143.000  24.000   143.000  23.000   0.050
VDD          M2    143.000  23.000   74.000   23.000   0.050
VDD          M2    74.000   23.000   74.000   3.000    0.050
VDD          M1    74.000   12.000   74.000   3.000    0.050
GND          M1    44.000   3.000    55.000   3.000    0.050
LOI-         M2    68.000   3.000    68.000   11.000   0.050
LOI-         M1    68.000   11.000   73.000   11.000   0.050
LOI-         M1    73.000   11.000   73.000   2.000    0.050
LOI-         M1    45.000   2.000    104.000  2.000    0.050
LOI-         M1    104.000  2.000    104.000  3.000    0.050
LOI-         M2    55.000   3.000    45.000   3.000    0.050
LOI-         M2    45.000   2.000    45.000   4.000    0.050
LOI-         M2    109.000  3.000    109.000  2.000    0.050
LOI-         M2    109.000  2.000    45.000   2.000    0.050
LOI-         M1    106.000  27.000   55.000   27.000   0.050
LOI-         M2    55.000   27.000   55.000   4.000    0.050
LOI-         M1    55.000   4.000    45.000   4.000    0.050
9            M1    85.000   9.000    85.000   13.000   1.000
9            M1    85.000   13.000   18.000   13.000   1.000
9            M2    18.000   13.000   9.000    13.000   1.000
9            M2    9.000    13.000   9.000    3.000    1.000
