# net         layer  x1       y1       x2       y2       width

VDD          M1    81.000   37.000   51.000   37.000   0.050
VDD          M1    84.000   30.000   80.000   30.000   0.050
VDD          M1    80.000   30.000   80.000   37.000   0.050
VDD          M1    51.000   47.000   30.000   47.000   0.050
VDD          M1    144.000  47.000   61.000   47.000   0.050
VDD          M1    81.000   47.000   81.000   37.000   0.050
VDD          M1    22.000   24.000   19.000   24.000   0.050
VDD          M1    51.000   24.000   33.000   24.000   0.050
VDD          M1    19.000   24.000   19.000   23.000   0.050
VDD          M1    51.000   47.000   51.000   3.000    0.050
VDD          M1    19.000   23.000   63.000   23.000   0.050
VDD          M1    63.000   23.000   63.000   37.000   0.050
GND          M1    6.000    3.000    16.000   3.000    0.050
GND          M2    16.000   3.000    49.000   3.000    0.050
8            M2    144.000  53.000   41.000   53.000   1.000
8            M2    41.000   53.000   41.000   8.000    1.000
8            M1    41.000   8.000    39.000   8.000    1.000
12           M2    121.000  47.000   121.000  50.000   1.000
12           M2    121.000  50.000   132.000  50.000   1.000
12           M1    132.000  50.000   132.000  58.000   1.000
12           M1    132.000  58.000   38.000   58.000   1.000
12           M1    6.000    16.000   38.000   16.000   1.000
12           M1    32.000   8.000    23.000   8.000    1.000
12           M1    23.000   8.000    23.000   16.000   1.000
12           M2    38.000   58.000   38.000   16.000   1.000
12           M2    22.000   24.000   18.000   24.000   1.000
12           M1    18.000   24.000   18.000   16.000   1.000
12           M2    6.000    3.000    6.000    16.000   1.000
9            M1    84.000   37.000   82.000   37.000   1.000
9            M2    82.000   37.000   82.000   7.000    1.000
9            M2    82.000   7.000    16.000   7.000    1.000
9            M2    16.000   7.000    16.000   8.000    1.000
