# net         layer  x1       y1       x2       y2       width

VDD          M1    41.961   0.912    25.085   0.912    0.050
VDD          M1    25.694   17.484   25.694   6.689    0.050
VDD          M2    25.694   6.689    25.694   0.912    0.050
GND          M1    13.379   17.788   1.216    17.788   0.050
8            M1    41.961   7.450    41.961   17.788   0.050
8            M2    41.961   17.788   4.713    17.788   0.050
8            M2    6.233    0.912    6.233    17.788   0.050
9            M1    25.085   7.450    1.216    7.450    0.050
9            M2    1.216    7.450    1.216    17.788   0.050
