# net         layer  x1       y1       x2       y2       width

GND          M2    125.000  17.000   128.000  17.000   0.050
GND          M1    128.000  17.000   136.000  17.000   0.050
VDD          M1    118.000  3.000    81.000   3.000    0.050
VDD          M1    81.000   3.000    81.000   12.000   0.050
VDD          M2    62.000   3.000    62.000   9.000    0.050
VDD          M1    62.000   9.000    81.000   9.000    0.050
VDD          M1    16.000   17.000   16.000   12.000   0.050
VDD          M1    81.000   12.000   14.000   12.000   0.050
VDD          M1    76.000   17.000   76.000   9.000    0.050
12           M1    125.000  17.000   108.000  17.000   1.000
12           M1    108.000  17.000   108.000  5.000    1.000
12           M2    108.000  3.000    108.000  5.000    1.000
12           M1    30.000   9.000    30.000   10.000   1.000
12           M2    30.000   10.000   108.000  10.000   1.000
12           M1    106.000  17.000   106.000  6.000    1.000
12           M1    106.000  6.000    108.000  6.000    1.000
LOI-         M2    136.000  17.000   136.000  18.000   0.050
LOI-         M1    136.000  18.000   118.000  18.000   0.050
LOI-         M1    106.000  27.000   126.000  27.000   0.050
LOI-         M1    126.000  27.000   126.000  3.000    0.050
LOI-         M2    76.000   3.000    76.000   6.000    0.050
LOI-         M2    76.000   6.000    82.000   6.000    0.050
LOI-         M1    82.000   6.000    82.000   11.000   0.050
LOI-         M2    113.000  11.000   76.000   11.000   0.050
LOI-         M2    113.000  11.000   113.000  3.000    0.050
LOI-         M2    126.000  3.000    113.000  3.000    0.050
LOI-         M2    118.000  3.000    118.000  18.000   0.050
9            M2    93.000   9.000    93.000   2.000    1.000
9            M2    93.000   2.000    9.000    2.000    1.000
9            M1    9.000    2.000    9.000    3.000    1.000
