# net         layer  x1       y1       x2       y2       width

VDD          M1    144.000  40.000   61.000   40.000   0.050
VDD          M1    63.000   40.000   63.000   35.000   0.050
VDD          M1    84.000   32.000   71.000   32.000   0.050
VDD          M1    71.000   32.000   71.000   40.000   0.050
VDD          M1    144.000  49.000   144.000  40.000   0.050
VDD          M1    61.000   49.000   61.000   40.000   0.050
VDD          M1    30.000   49.000   49.000   49.000   0.050
VDD          M1    49.000   3.000    49.000   49.000   0.050
VDD          M1    6.000    35.000   63.000   35.000   0.050
VDD          M1    6.000    3.000    6.000    35.000   0.050
GND          M1    22.000   24.000   33.000   24.000   0.050
8            M2    144.000  55.000   39.000   55.000   1.000
8            M2    39.000   55.000   39.000   8.000    1.000
12           M1    121.000  49.000   132.000  49.000   1.000
12           M1    132.000  49.000   132.000  61.000   1.000
12           M1    132.000  61.000   46.000   61.000   1.000
12           M1    15.000   15.000   46.000   15.000   1.000
12           M1    32.000   8.000    23.000   8.000    1.000
12           M1    23.000   8.000    23.000   15.000   1.000
12           M1    46.000   61.000   46.000   50.000   1.000
12           M2    46.000   50.000   46.000   15.000   1.000
12           M2    6.000    3.000    15.000   3.000    1.000
12           M1    15.000   3.000    15.000   15.000   1.000
12           M2    22.000   24.000   16.000   24.000   1.000
12           M1    16.000   24.000   16.000   15.000   1.000
LOI-         M1    88.000   32.000   88.000   34.000   0.050
LOI-         M2    88.000   34.000   76.000   34.000   0.050
LOI-         M1    76.000   34.000   76.000   35.000   0.050
LOI-         M1    121.000  58.000   106.000  58.000   0.050
LOI-         M1    106.000  58.000   106.000  41.000   0.050
LOI-         M2    106.000  41.000   106.000  32.000   0.050
LOI-         M1    106.000  32.000   88.000   32.000   0.050
LOI-         M2    33.000   24.000   33.000   25.000   0.050
LOI-         M1    67.000   32.000   67.000   25.000   0.050
LOI-         M2    74.000   25.000   47.000   25.000   0.050
LOI-         M1    48.000   25.000   33.000   25.000   0.050
LOI-         M2    49.000   3.000    40.000   3.000    0.050
LOI-         M2    40.000   3.000    40.000   25.000   0.050
LOI-         M2    74.000   25.000   74.000   35.000   0.050
LOI-         M1    74.000   35.000   76.000   35.000   0.050
9            M1    48.000   39.000   23.000   39.000   1.000
9            M1    84.000   39.000   72.000   39.000   1.000
9            M2    72.000   39.000   48.000   39.000   1.000
9            M2    23.000   39.000   23.000   8.000    1.000
9            M2    23.000   8.000    16.000   8.000    1.000
