# net         layer  x1       y1       x2       y2       width

OUT            M4     53.715   8.290    53.715   18.390   0.050
OUT            M4     53.815   18.890   53.815   28.990   0.050
OUT            M4     53.915   8.290    53.915   18.390   0.050
OUT            M4     54.015   18.890   54.015   28.990   0.050
OUT            M4     54.115   8.290    54.115   18.390   0.050
OUT            M4     54.215   8.290    54.215   28.990   0.050
OUT            M4     54.415   18.890   54.415   28.990   0.050
OUT            M4     54.515   8.290    54.515   18.390   0.050
OUT            M4     54.615   18.890   54.615   28.990   0.050
OUT            M4     54.715   8.290    54.715   18.390   0.050
OUT            M4     54.815   18.890   54.815   28.990   0.050
OUT            M4     54.915   8.290    54.915   18.390   0.050
OUT            M4     55.015   18.890   55.015   28.990   0.050
OUT            M4     55.115   8.290    55.115   18.390   0.050
OUT            M4     55.215   8.290    55.215   28.990   0.050
OUT            M4     55.415   18.890   55.415   28.990   0.050
OUT            M4     55.515   8.290    55.515   18.390   0.050
OUT            M4     55.615   18.890   55.615   28.990   0.050
OUT            M4     55.715   8.290    55.715   18.390   0.050
OUT            M4     55.815   18.890   55.815   28.990   0.050
OUT            M4     55.915   8.290    55.915   18.390   0.050
OUT            M4     55.915   18.780   55.915   18.890   0.050
OUT            M4     56.490   6.460    70.135   6.460    0.500
OUT            M4     56.490   18.640   56.490   6.460    0.500
OUT            M4     57.040   18.445   71.990   18.445   0.110
OUT            M4     57.040   18.835   71.990   18.835   0.110
OUT            M4     57.065   18.780   57.065   28.990   0.050
OUT            M4     57.165   8.290    57.165   18.390   0.050
OUT            M4     57.265   18.890   57.265   28.990   0.050
OUT            M4     57.365   8.290    57.365   18.390   0.050
OUT            M4     57.465   8.290    57.465   28.990   0.050
OUT            M4     57.665   18.890   57.665   28.990   0.050
OUT            M4     57.765   8.290    57.765   18.390   0.050
OUT            M4     57.865   18.890   57.865   28.990   0.050
OUT            M4     57.965   8.290    57.965   18.390   0.050
OUT            M4     58.065   18.890   58.065   28.990   0.050
OUT            M4     58.165   8.290    58.165   18.390   0.050
OUT            M4     58.265   18.890   58.265   28.990   0.050
OUT            M4     58.365   8.290    58.365   18.390   0.050
OUT            M4     58.465   8.290    58.465   28.990   0.050
OUT            M4     58.665   18.890   58.665   28.990   0.050
OUT            M4     58.765   8.290    58.765   18.390   0.050
OUT            M4     58.865   18.890   58.865   28.990   0.050
OUT            M4     58.965   8.290    58.965   18.390   0.050
OUT            M4     59.065   18.890   59.065   28.990   0.050
OUT            M4     59.165   8.290    59.165   18.390   0.050
OUT            M4     59.265   18.890   59.265   28.990   0.050
OUT            M4     59.365   8.290    59.365   18.390   0.050
OUT            M4     59.465   8.290    59.465   28.990   0.050
OUT            M4     59.665   18.890   59.665   28.990   0.050
OUT            M4     59.765   8.290    59.765   18.390   0.050
OUT            M4     59.865   18.890   59.865   28.990   0.050
OUT            M4     59.965   8.290    59.965   18.390   0.050
OUT            M4     60.065   18.890   60.065   28.990   0.050
OUT            M4     60.165   8.290    60.165   18.390   0.050
OUT            M4     60.265   18.890   60.265   28.990   0.050
OUT            M4     60.365   8.290    60.365   18.390   0.050
OUT            M4     60.465   8.290    60.465   28.990   0.050
OUT            M4     60.665   18.890   60.665   28.990   0.050
OUT            M4     60.765   8.290    60.765   18.390   0.050
OUT            M4     60.865   18.890   60.865   28.990   0.050
OUT            M4     60.965   8.290    60.965   18.390   0.050
OUT            M4     61.065   18.890   61.065   28.990   0.050
OUT            M4     61.165   8.290    61.165   18.390   0.050
OUT            M4     61.265   18.890   61.265   28.990   0.050
OUT            M4     61.365   8.290    61.365   18.390   0.050
OUT            M4     61.465   8.290    61.465   28.990   0.050
OUT            M4     61.665   18.890   61.665   28.990   0.050
OUT            M4     61.765   8.290    61.765   18.390   0.050
OUT            M4     61.865   18.890   61.865   28.990   0.050
OUT            M4     61.965   8.290    61.965   18.390   0.050
OUT            M4     62.065   18.890   62.065   28.990   0.050
OUT            M4     62.165   8.290    62.165   18.390   0.050
OUT            M4     62.265   18.890   62.265   28.990   0.050
OUT            M4     62.365   8.290    62.365   18.390   0.050
OUT            M4     62.465   8.290    62.465   28.990   0.050
OUT            M4     62.665   18.890   62.665   28.990   0.050
OUT            M4     62.765   8.290    62.765   18.390   0.050
OUT            M4     62.865   18.890   62.865   28.990   0.050
OUT            M4     62.965   8.290    62.965   18.390   0.050
OUT            M4     63.065   18.890   63.065   28.990   0.050
OUT            M4     63.165   8.290    63.165   18.390   0.050
OUT            M4     63.265   18.890   63.265   28.990   0.050
OUT            M4     63.365   8.290    63.365   18.390   0.050
OUT            M4     63.465   8.290    63.465   28.990   0.050
OUT            M4     63.665   18.890   63.665   28.990   0.050
OUT            M4     63.765   8.290    63.765   18.390   0.050
OUT            M4     63.865   18.890   63.865   28.990   0.050
OUT            M4     63.965   8.290    63.965   18.390   0.050
OUT            M4     64.065   18.890   64.065   28.990   0.050
OUT            M4     64.165   8.290    64.165   18.390   0.050
OUT            M4     64.265   8.290    64.265   28.990   0.050
OUT            M4     64.465   8.290    64.465   28.990   0.050
OUT            M4     64.665   8.290    64.665   28.990   0.050
OUT            M4     64.865   18.890   64.865   28.990   0.050
OUT            M4     64.965   8.290    64.965   18.390   0.050
OUT            M4     65.065   18.890   65.065   28.990   0.050
OUT            M4     65.165   8.290    65.165   18.390   0.050
OUT            M4     65.265   8.290    65.265   28.990   0.050
OUT            M4     65.465   8.290    65.465   28.990   0.050
OUT            M4     65.665   8.290    65.665   28.990   0.050
OUT            M4     65.865   18.890   65.865   28.990   0.050
OUT            M4     65.965   8.290    65.965   18.390   0.050
OUT            M4     66.065   18.890   66.065   28.990   0.050
OUT            M4     66.165   8.290    66.165   18.390   0.050
OUT            M4     66.265   8.290    66.265   28.990   0.050
OUT            M4     66.465   8.290    66.465   28.990   0.050
OUT            M4     66.665   8.290    66.665   28.990   0.050
OUT            M4     66.865   18.890   66.865   28.990   0.050
OUT            M4     66.965   8.290    66.965   18.390   0.050
OUT            M4     67.065   18.890   67.065   28.990   0.050
OUT            M4     67.165   8.290    67.165   18.390   0.050
OUT            M4     67.265   8.290    67.265   28.990   0.050
OUT            M4     67.465   8.290    67.465   28.990   0.050
OUT            M4     67.665   8.290    67.665   28.990   0.050
OUT            M4     67.865   18.890   67.865   28.990   0.050
OUT            M4     67.965   8.290    67.965   18.390   0.050
OUT            M4     68.065   18.890   68.065   28.990   0.050
OUT            M4     68.165   8.290    68.165   18.390   0.050
OUT            M4     68.265   8.290    68.265   28.990   0.050
OUT            M4     68.465   8.290    68.465   28.990   0.050
OUT            M4     68.665   8.290    68.665   28.990   0.050
OUT            M4     68.865   18.890   68.865   28.990   0.050
OUT            M4     68.965   8.290    68.965   18.390   0.050
