# net         layer  x1       y1       x2       y2       width

GND          M1    125.000  17.000   136.000  17.000   0.050
VDD          M1    122.000  3.000    106.000  3.000    0.050
VDD          M1    106.000  6.000    106.000  2.000    0.050
VDD          M1    114.000  2.000    87.000   2.000    0.050
VDD          M1    87.000   2.000    87.000   11.000   0.050
VDD          M1    114.000  17.000   114.000  2.000    0.050
VDD          M1    98.000   6.000    106.000  6.000    0.050
VDD          M1    62.000   9.000    62.000   17.000   0.050
VDD          M1    62.000   11.000   87.000   11.000   0.050
VDD          M1    114.000  17.000   16.000   17.000   0.050
LOI-         M2    119.000  17.000   60.000   17.000   0.050
LOI-         M2    136.000  17.000   126.000  17.000   0.050
LOI-         M2    126.000  17.000   126.000  18.000   0.050
LOI-         M1    106.000  27.000   126.000  27.000   0.050
LOI-         M1    126.000  27.000   126.000  18.000   0.050
LOI-         M2    126.000  18.000   119.000  18.000   0.050
LOI-         M2    119.000  18.000   119.000  3.000    0.050
LOI-         M1    75.000   6.000    75.000   10.000   0.050
LOI-         M2    75.000   10.000   60.000   10.000   0.050
LOI-         M2    60.000   10.000   60.000   17.000   0.050
LOI-         M2    122.000  3.000    122.000  18.000   0.050
9            M1    92.000   6.000    92.000   3.000    1.000
9            M2    92.000   3.000    9.000    3.000    1.000
8            M1    62.000   3.000    62.000   1.000    1.000
8            M1    62.000   1.000    30.000   1.000    1.000
8            M1    30.000   1.000    30.000   3.000    1.000
