# net         layer  x1       y1       x2       y2       width

VREF150        M2     47.615   8.190    47.615   18.290   0.050
VREF150        M2     47.715   8.190    47.715   29.090   0.050
VREF150        M2     47.915   18.990   47.915   29.090   0.050
VREF150        M2     48.015   8.190    48.015   18.290   0.050
VREF150        M2     48.115   18.990   48.115   29.090   0.050
VREF150        M2     48.215   8.190    48.215   18.290   0.050
VREF150        M2     48.315   18.990   48.315   29.090   0.050
VREF150        M2     48.415   8.190    48.415   18.290   0.050
VREF150        M2     48.515   18.990   48.515   29.090   0.050
VREF150        M2     48.615   8.190    48.615   18.290   0.050
VREF150        M2     48.715   8.190    48.715   29.090   0.050
VREF150        M2     48.915   18.990   48.915   29.090   0.050
VREF150        M2     49.015   8.190    49.015   18.290   0.050
VREF150        M2     49.115   18.990   49.115   29.090   0.050
VREF150        M2     49.215   8.190    49.215   18.290   0.050
VREF150        M2     49.315   18.990   49.315   29.090   0.050
VREF150        M2     49.415   8.190    49.415   18.290   0.050
VREF150        M2     49.515   18.990   49.515   29.090   0.050
VREF150        M2     49.615   8.190    49.615   18.290   0.050
VREF150        M2     49.715   8.190    49.715   29.090   0.050
VREF150        M2     49.915   18.990   49.915   29.090   0.050
VREF150        M2     50.015   8.190    50.015   18.290   0.050
VREF150        M2     50.115   18.990   50.115   29.090   0.050
VREF150        M2     50.215   8.190    50.215   18.290   0.050
VREF150        M2     50.315   18.990   50.315   29.090   0.050
VREF150        M2     50.315   39.025   62.665   39.025   0.500
VREF150        M2     50.320   39.050   52.400   39.050   0.070
VREF150        M2     50.415   8.190    50.415   18.290   0.050
VREF150        M2     50.515   18.990   50.515   29.090   0.050
VREF150        M2     50.615   8.190    50.615   18.290   0.050
VREF150        M2     50.715   8.190    50.715   29.090   0.050
VREF150        M2     50.915   18.990   50.915   29.090   0.050
VREF150        M2     51.015   8.190    51.015   18.290   0.050
VREF150        M2     51.115   18.990   51.115   29.090   0.050
VREF150        M2     51.215   8.190    51.215   18.290   0.050
VREF150        M2     51.315   18.990   51.315   29.090   0.050
VREF150        M2     51.415   8.190    51.415   18.290   0.050
VREF150        M2     51.515   18.990   51.515   29.090   0.050
VREF150        M2     51.615   8.190    51.615   18.290   0.050
VREF150        M2     51.715   8.190    51.715   29.090   0.050
VREF150        M2     51.915   18.990   51.915   29.090   0.050
VREF150        M2     52.015   8.190    52.015   18.290   0.050
VREF150        M2     52.115   18.990   52.115   29.090   0.050
VREF150        M2     52.215   8.190    52.215   18.290   0.050
VREF150        M2     52.315   18.990   52.315   29.090   0.050
VREF150        M2     52.415   8.190    52.415   18.290   0.050
VREF150        M2     52.515   18.990   52.515   29.090   0.050
VREF150        M2     52.615   8.190    52.615   18.290   0.050
VREF150        M2     52.715   8.190    52.715   29.090   0.050
VREF150        M2     52.915   18.990   52.915   29.090   0.050
VREF150        M2     53.015   8.190    53.015   18.290   0.050
VREF150        M2     53.115   18.990   53.115   29.090   0.050
VREF150        M2     53.215   8.190    53.215   18.290   0.050
VREF150        M2     53.315   18.990   53.315   29.090   0.050
VREF150        M2     53.415   8.190    53.415   18.290   0.050
VREF150        M2     53.515   18.990   53.515   29.090   0.050
VREF150        M2     53.615   8.190    53.615   18.290   0.050
VREF150        M2     53.715   8.190    53.715   29.090   0.050
VREF150        M2     53.730   39.050   55.830   39.050   0.050
VREF150        M2     53.915   18.990   53.915   29.090   0.050
VREF150        M2     54.015   8.190    54.015   18.290   0.050
VREF150        M2     54.115   18.990   54.115   29.090   0.050
VREF150        M2     54.215   8.190    54.215   18.290   0.050
VREF150        M2     54.315   18.990   54.315   29.090   0.050
VREF150        M2     54.415   8.190    54.415   18.290   0.050
VREF150        M2     54.515   18.990   54.515   29.090   0.050
VREF150        M2     54.615   8.190    54.615   18.290   0.050
VREF150        M2     54.715   8.190    54.715   29.090   0.050
VREF150        M2     54.915   18.990   54.915   29.090   0.050
VREF150        M2     55.015   8.190    55.015   18.290   0.050
VREF150        M2     55.115   18.990   55.115   29.090   0.050
VREF150        M2     55.130   43.150   55.630   43.150   0.110
VREF150        M2     55.215   8.190    55.215   18.290   0.050
VREF150        M2     55.315   18.990   55.315   29.090   0.050
VREF150        M2     55.380   43.410   55.380   45.485   0.500
VREF150        M2     55.380   8.190    55.380   45.175   0.050
VREF150        M2     55.515   18.990   55.515   29.090   0.050
VREF150        M2     55.615   8.190    55.615   18.290   0.050
VREF150        M2     55.715   8.190    55.715   29.090   0.050
VREF150        M2     55.915   8.080    55.915   8.190    0.050
VREF150        M2     55.915   18.990   55.915   29.090   0.050
VREF150        M2     56.490   29.590   56.490   7.690    0.500
VREF150        M2     56.490   39.025   56.490   45.545   0.500
VREF150        M2     56.490   45.545   55.325   45.545   0.500
VREF150        M2     57.040   8.135    71.990   8.135    0.110
VREF150        M2     57.040   18.835   71.990   18.835   0.110
VREF150        M2     57.040   29.145   71.990   29.145   0.110
VREF150        M2     57.065   8.080    57.065   18.290   0.050
VREF150        M2     57.065   18.780   57.065   28.990   0.050
VREF150        M2     57.150   39.050   59.250   39.050   0.050
VREF150        M2     57.165   18.990   57.165   29.090   0.050
VREF150        M2     57.265   8.190    57.265   18.290   0.050
VREF150        M2     57.265   18.890   57.265   28.990   0.050
VREF150        M2     57.350   43.150   57.850   43.150   0.110
VREF150        M2     57.365   18.990   57.365   29.090   0.050
VREF150        M2     57.465   8.190    57.465   18.290   0.050
VREF150        M2     57.465   18.890   57.465   29.090   0.050
VREF150        M2     57.600   8.190    57.600   45.175   0.050
VREF150        M2     57.600   45.545   57.600   43.410   0.500
VREF150        M2     57.765   18.990   57.765   29.090   0.050
VREF150        M2     57.865   8.190    57.865   18.290   0.050
VREF150        M2     57.865   18.890   57.865   28.990   0.050
VREF150        M2     57.965   8.190    57.965   29.090   0.050
VREF150        M2     58.165   18.990   58.165   29.090   0.050
VREF150        M2     58.190   41.655   65.010   41.655   0.500
VREF150        M2     58.200   8.190    58.200   41.070   0.050
VREF150        M2     58.200   41.655   58.200   39.305   0.500
VREF150        M2     58.365   18.990   58.365   29.090   0.050
VREF150        M2     58.465   8.190    58.465   18.290   0.050
VREF150        M2     58.465   18.890   58.465   29.090   0.050
VREF150        M2     58.665   8.190    58.665   18.290   0.050
VREF150        M2     58.665   18.890   58.665   28.990   0.050
VREF150        M2     58.765   18.990   58.765   29.090   0.050
VREF150        M2     58.780   41.655   58.780   45.545   0.500
VREF150        M2     58.780   45.545   57.565   45.545   0.500
VREF150        M2     58.865   8.190    58.865   18.290   0.050
VREF150        M2     58.865   18.890   58.865   28.990   0.050
VREF150        M2     58.965   8.190    58.965   29.090   0.050
VREF150        M2     59.165   18.990   59.165   29.090   0.050
VREF150        M2     59.265   8.190    59.265   18.290   0.050
VREF150        M2     59.265   18.890   59.265   28.990   0.050
VREF150        M2     59.365   18.990   59.365   29.090   0.050
VREF150        M2     59.465   8.190    59.465   18.290   0.050
VREF150        M2     59.465   18.890   59.465   29.090   0.050
VREF150        M2     59.665   8.190    59.665   18.290   0.050
VREF150        M2     59.665   18.890   59.665   28.990   0.050
VREF150        M2     59.765   18.990   59.765   29.090   0.050
VREF150        M2     59.865   8.190    59.865   18.290   0.050
VREF150        M2     59.865   18.890   59.865   28.990   0.050
VREF150        M2     59.965   8.190    59.965   29.090   0.050
VREF150        M2     60.165   18.990   60.165   29.090   0.050
VREF150        M2     60.265   8.190    60.265   18.290   0.050
VREF150        M2     60.265   18.890   60.265   28.990   0.050
VREF150        M2     60.365   18.990   60.365   29.090   0.050
VREF150        M2     60.465   8.190    60.465   18.290   0.050
VREF150        M2     60.465   18.890   60.465   29.090   0.050
VREF150        M2     60.580   39.050   62.660   39.050   0.070
VREF150        M2     60.665   8.190    60.665   18.290   0.050
VREF150        M2     60.665   18.890   60.665   28.990   0.050
VREF150        M2     60.765   18.990   60.765   29.090   0.050
VREF150        M2     60.865   8.190    60.865   18.290   0.050
VREF150        M2     60.865   18.890   60.865   28.990   0.050
VREF150        M2     60.965   8.190    60.965   29.090   0.050
VREF150        M2     61.165   18.990   61.165   29.090   0.050
VREF150        M2     61.265   8.190    61.265   18.290   0.050
VREF150        M2     61.265   18.890   61.265   28.990   0.050
VREF150        M2     61.365   18.990   61.365   29.090   0.050
VREF150        M2     61.465   8.190    61.465   18.290   0.050
VREF150        M2     61.465   18.890   61.465   29.090   0.050
VREF150        M2     61.620   8.190    61.620   41.070   0.050
VREF150        M2     61.620   41.655   61.620   39.305   0.500
VREF150        M2     61.765   18.990   61.765   29.090   0.050
VREF150        M2     61.865   8.190    61.865   18.290   0.050
VREF150        M2     61.865   18.890   61.865   28.990   0.050
VREF150        M2     61.965   8.190    61.965   29.090   0.050
VREF150        M2     62.165   18.990   62.165   29.090   0.050
VREF150        M2     62.265   8.190    62.265   18.290   0.050
VREF150        M2     62.265   18.890   62.265   28.990   0.050
VREF150        M2     62.365   18.990   62.365   29.090   0.050
VREF150        M2     62.465   8.190    62.465   18.290   0.050
VREF150        M2     62.465   18.890   62.465   29.090   0.050
VREF150        M2     62.665   8.190    62.665   18.290   0.050
VREF150        M2     62.665   18.890   62.665   28.990   0.050
VREF150        M2     62.765   18.990   62.765   29.090   0.050
VREF150        M2     62.865   8.190    62.865   18.290   0.050
VREF150        M2     62.865   18.890   62.865   28.990   0.050
VREF150        M2     62.965   8.190    62.965   29.090   0.050
VREF150        M2     63.165   18.990   63.165   29.090   0.050
VREF150        M2     63.265   8.190    63.265   18.290   0.050
VREF150        M2     63.265   18.890   63.265   28.990   0.050
VREF150        M2     63.365   18.990   63.365   29.090   0.050
VREF150        M2     63.465   8.190    63.465   18.290   0.050
VREF150        M2     63.465   18.890   63.465   29.090   0.050
VREF150        M2     63.665   8.190    63.665   18.290   0.050
VREF150        M2     63.665   18.890   63.665   28.990   0.050
VREF150        M2     63.765   18.990   63.765   29.090   0.050
VREF150        M2     63.865   8.190    63.865   18.290   0.050
VREF150        M2     63.865   18.890   63.865   28.990   0.050
VREF150        M2     63.965   8.190    63.965   29.090   0.050
VREF150        M2     64.165   8.190    64.165   29.090   0.050
VREF150        M2     64.365   18.990   64.365   29.090   0.050
VREF150        M2     64.465   8.190    64.465   18.290   0.050
VREF150        M2     64.465   18.890   64.465   29.090   0.050
VREF150        M2     64.665   8.190    64.665   18.290   0.050
VREF150        M2     64.665   18.890   64.665   29.090   0.050
VREF150        M2     64.865   8.190    64.865   18.290   0.050
VREF150        M2     64.865   18.890   64.865   28.990   0.050
VREF150        M2     64.910   29.340   64.910   41.730   0.500
VREF150        M2     64.965   8.190    64.965   29.090   0.050
VREF150        M2     65.165   8.190    65.165   29.090   0.050
VREF150        M2     65.365   18.990   65.365   29.090   0.050
VREF150        M2     65.465   8.190    65.465   18.290   0.050
VREF150        M2     65.465   18.890   65.465   29.090   0.050
VREF150        M2     65.665   8.190    65.665   18.290   0.050
VREF150        M2     65.665   18.890   65.665   29.090   0.050
VREF150        M2     65.865   8.190    65.865   18.290   0.050
VREF150        M2     65.865   18.890   65.865   28.990   0.050
VREF150        M2     65.965   8.190    65.965   29.090   0.050
VREF150        M2     66.165   8.190    66.165   29.090   0.050
VREF150        M2     66.365   18.990   66.365   29.090   0.050
VREF150        M2     66.465   8.190    66.465   18.290   0.050
VREF150        M2     66.465   18.890   66.465   29.090   0.050
VREF150        M2     66.665   8.190    66.665   18.290   0.050
VREF150        M2     66.665   18.890   66.665   29.090   0.050
VREF150        M2     66.865   8.190    66.865   18.290   0.050
VREF150        M2     66.865   18.890   66.865   28.990   0.050
VREF150        M2     66.965   8.190    66.965   29.090   0.050
VREF150        M2     67.165   8.190    67.165   29.090   0.050
VREF150        M2     67.365   18.990   67.365   29.090   0.050
VREF150        M2     67.465   8.190    67.465   18.290   0.050
VREF150        M2     67.465   18.890   67.465   29.090   0.050
VREF150        M2     67.665   8.190    67.665   18.290   0.050
VREF150        M2     67.665   18.890   67.665   29.090   0.050
VREF150        M2     67.865   8.190    67.865   18.290   0.050
VREF150        M2     67.865   18.890   67.865   28.990   0.050
VREF150        M2     67.965   8.190    67.965   29.090   0.050
VREF150        M2     68.165   8.190    68.165   29.090   0.050
VREF150        M2     68.365   18.990   68.365   29.090   0.050
VREF150        M2     68.465   8.190    68.465   18.290   0.050
VREF150        M2     68.465   18.890   68.465   29.090   0.050
VREF150        M2     68.665   8.190    68.665   18.290   0.050
VREF150        M2     68.665   18.890   68.665   29.090   0.050
VREF150        M2     68.865   8.190    68.865   18.290   0.050
VREF150        M2     68.865   18.890   68.865   28.990   0.050
VREF150        M2     68.965   8.190    68.965   29.090   0.050
VREF150        M2     69.165   8.190    69.165   29.090   0.050
VREF150        M2     69.365   18.990   69.365   29.090   0.050
VREF150        M2     69.465   8.190    69.465   18.290   0.050
VREF150        M2     69.465   18.890   69.465   29.090   0.050
VREF150        M2     69.665   8.190    69.665   18.290   0.050
VREF150        M2     69.665   18.890   69.665   29.090   0.050
VREF150        M2     69.865   8.190    69.865   18.290   0.050
VREF150        M2     69.865   18.890   69.865   28.990   0.050
VREF150        M2     69.965   8.190    69.965   29.090   0.050
VREF150        M2     70.165   8.190    70.165   29.090   0.050
VREF150        M2     70.365   18.990   70.365   29.090   0.050
VREF150        M2     70.465   8.190    70.465   18.290   0.050
VREF150        M2     70.465   18.890   70.465   29.090   0.050
VREF150        M2     70.665   8.190    70.665   18.290   0.050
VREF150        M2     70.665   18.890   70.665   29.090   0.050
VREF150        M2     70.865   8.190    70.865   18.290   0.050
VREF150        M2     70.865   18.890   70.865   28.990   0.050
VREF150        M2     70.965   8.190    70.965   29.090   0.050
VREF150        M2     71.165   8.190    71.165   29.090   0.050
VREF150        M2     71.365   18.990   71.365   29.090   0.050
VREF150        M2     71.465   8.190    71.465   18.290   0.050
VREF150        M2     71.465   18.890   71.465   29.090   0.050
VREF150        M2     71.665   8.190    71.665   18.290   0.050
VREF150        M2     71.665   18.890   71.665   29.090   0.050
VREF150        M2     71.865   8.190    71.865   18.290   0.050
VREF150        M2     71.865   18.890   71.865   28.990   0.050
VREF150        M2     71.965   8.080    71.965   8.190    0.050
VREF150        M2     71.965   18.780   71.965   29.090   0.050
VREF150        M2     80.340   9.425    80.340   9.795    0.110
VREF150        M2     80.360   7.315    32.620   7.315    0.500
VREF150        M2     80.360   9.795    80.360   7.315    0.500
